23.849	71.547	143.094	214.641	250.3880164063
24.542	73.626	147.252	220.878	250.5295
25.431	76.293	152.586	228.879	249.5198166016
25.473	76.419	152.838	229.257	246.2420316406
25.256	75.768	151.536	227.304	242.9690837891
24.661	73.983	147.966	221.949	245.2653652344
26.180	78.540	157.080	235.620	254.6809654297
27.314	81.942	163.884	245.826	258.4146482422
27.748	83.244	166.488	249.732	255.3930849609
27.629	82.887	165.774	248.661	242.0519501953
27.566	82.698	165.396	248.094	226.2823837891
27.916	83.748	167.496	251.244	213.4248669922
29.141	87.423	174.846	262.269	204.6765175781
30.177	90.531	181.062	271.593	196.2232164063
30.975	92.925	185.850	278.775	190.1003001953
30.485	91.455	182.910	274.365	187.8465822266
30.100	90.300	180.600	270.900	184.8442166992
29.827	89.481	178.962	268.443	183.4514493164
28.931	86.793	173.586	260.379	190.2347492188
28.070	84.210	168.420	252.630	212.3513162109
28.336	85.008	170.016	255.024	237.4555662109
27.468	82.404	164.808	247.212	246.9546501953
26.754	80.262	160.524	240.786	247.3280332031
25.928	77.784	155.568	233.352	248.1056996094
25.914	77.742	155.484	233.226	249.1282990234
26.544	79.632	159.264	238.896	248.3444330078
27.307	81.921	163.842	245.763	247.0276322266
27.041	81.123	162.246	243.369	244.4076816406
26.271	78.813	157.626	236.439	241.6084830078
25.130	75.390	150.780	226.170	242.8980017578
24.864	74.592	149.184	223.776	251.9642486328
25.053	75.159	150.318	225.477	256.8472845703
26.474	79.422	158.844	238.266	254.0785496094
27.069	81.207	162.414	243.621	240.8471490234
27.398	82.194	164.388	246.582	224.9243162109
28.014	84.042	168.084	252.126	212.0535175781
27.699	83.097	166.194	249.291	203.0858335938
27.853	83.559	167.118	250.677	194.7395332031
29.246	87.738	175.476	263.214	188.0985328125
30.296	90.888	181.776	272.664	184.7097506836
31.206	93.618	187.236	280.854	181.0191331055
31.220	93.660	187.320	280.980	180.17655
31.514	94.542	189.084	283.626	186.9068998047
32.249	96.747	193.494	290.241	208.3124498047
34.125	102.375	204.750	307.125	233.9057667969
36.274	108.822	217.644	326.466	244.2385486328
38.003	114.009	228.018	342.027	246.2412150391
39.690	119.070	238.140	357.210	247.7893482422
41.790	125.370	250.740	376.110	250.0622322266
45.220	135.660	271.320	406.980	250.1845509766
47.138	141.414	282.828	424.242	248.7882009766
48.538	145.614	291.228	436.842	246.2228984375
50.358	151.074	302.148	453.222	243.9408349609
51.009	153.027	306.054	459.081	246.1923835938
50.253	150.759	301.518	452.277	255.0948849609
50.554	151.662	303.324	454.986	259.7165482422
51.191	153.573	307.146	460.719	256.8548169922
51.135	153.405	306.810	460.215	243.6242845703
50.155	150.465	300.930	451.395	228.3884484375
47.418	142.254	284.508	426.762	216.6571181641
46.207	138.621	277.242	415.863	207.3713496094
44.345	133.035	266.070	399.105	196.9230327148
43.057	129.171	258.342	387.513	190.0508165039
44.324	132.972	265.944	398.916	185.6885838867
45.353	136.059	272.118	408.177	182.7559334961
45.955	137.865	275.730	413.595	181.3270174805
45.514	136.542	273.084	409.626	186.7426998047
44.856	134.568	269.136	403.704	210.0611511719
44.912	134.736	269.472	404.208	237.8395013672
44.506	133.518	267.036	400.554	246.930534375
44.464	133.392	266.784	400.176	249.2429158203
45.234	135.702	271.404	407.106	251.6658824219
45.318	135.954	271.908	407.862	253.5212183594
46.095	138.285	276.570	414.855	253.6315253906
46.403	139.209	278.418	417.627	252.4935650391
45.164	135.492	270.984	406.476	250.22305
43.778	131.334	262.668	394.002	246.9519488281
42.266	126.798	253.596	380.394	247.6117341797
41.062	123.186	246.372	369.558	254.788334375
41.265	123.795	247.590	371.385	258.6983009766
42.007	126.021	252.042	378.063	255.7631322266
41.755	125.265	250.530	375.795	242.827334375
41.468	124.404	248.808	373.212	227.2704986328
40.544	121.632	243.264	364.896	214.4262666016
40.908	122.724	245.448	368.172	205.6581509766
39.221	117.663	235.326	352.989	197.1923488281
38.416	115.248	230.496	345.744	190.7161180664
37.436	112.308	224.616	336.924	188.2896831055
36.449	109.347	218.694	328.041	185.3513652344
34.552	103.656	207.312	310.968	184.4449
32.858	98.574	197.148	295.722	190.9521835938
32.795	98.385	196.770	295.155	212.1696515625
33.649	100.947	201.894	302.841	236.9284662109
32.277	96.831	193.662	290.493	247.3536667969
32.305	96.915	193.830	290.745	249.8232341797
31.311	93.933	187.866	281.799	251.5041181641
31.787	95.361	190.722	286.083	251.6267179688
31.668	95.004	190.008	285.012	249.6342509766
31.451	94.353	188.706	283.059	245.7821001953
31.087	93.261	186.522	279.783	240.940834375
29.463	88.389	176.778	265.167	236.5029001953
29.295	87.885	175.770	263.655	237.9977679688
28.483	85.449	170.898	256.347	247.7169332031
28.623	85.869	171.738	257.607	253.0770316406
28.462	85.386	170.772	256.158	249.5521183594
28.147	84.441	168.882	253.323	236.3689988281
27.027	81.081	162.162	243.243	222.0935996094
27.104	81.312	162.624	243.936	211.9810509766
28.504	85.512	171.024	256.536	205.4352485352
29.190	87.570	175.140	262.710	197.00735
29.652	88.956	177.912	266.868	189.308334668
29.617	88.851	177.702	266.553	185.3236505859
28.707	86.121	172.242	258.363	179.6710331055
27.216	81.648	163.296	244.944	176.0035666016
27.167	81.501	163.002	244.503	175.1304666016
27.881	83.643	167.286	250.929	179.7181994141
27.573	82.719	165.438	248.157	189.0197665039
27.622	82.866	165.732	248.598	201.5510998047
28.693	86.079	172.158	258.237	213.4778822266
29.540	88.620	177.240	265.860	218.4993658203
31.003	93.009	186.018	279.027	219.76685
32.326	96.978	193.956	290.934	219.2224503906
33.614	100.842	201.684	302.526	216.4351832031
33.978	101.934	203.868	305.802	210.9759318359
33.089	99.267	198.534	297.801	207.1022003906
32.585	97.755	195.510	293.265	208.4011330078
33.670	101.010	202.020	303.030	220.0682513672
34.734	104.202	208.404	312.606	227.8605332031
34.881	104.643	209.286	313.929	224.3074833984
32.921	98.763	197.526	296.289	213.8692824219
33.187	99.561	199.122	298.683	202.6763333984
32.935	98.805	197.610	296.415	196.4145333984
32.865	98.595	197.190	295.785	192.6321339844
